Fish_ID_comp,Date,Fish_ID_day,Trap,Habitat,PIT_tag,Species,FL,TL,Weight,Diet,Fin Clip,Pink_Salmon_pres_abs
1308,8/4/2021,75,3,Seep,NA,Dolly Varden,38,39,0.7,N,N,1
1309,8/9/2021,1,2,Main_Side,E0CCF80,Dolly Varden,134,140,26.5,Y,N,1
1310,8/9/2021,2,3,Main_Side,E0CCF65,Coho,95,104,12,Y,N,1
1311,8/9/2021,3,4,Main_Side,NA,Coho,46,49,1,N,N,1
1312,8/9/2021,4,4,Main_Side,NA,Coho,47,49,1.1,N,N,1
1313,8/9/2021,5,4,Main_Side,NA,Coho,50,53,1.2,N,N,1
1314,8/9/2021,6,4,Main_Side,NA,Coho,54,57,1.6,Y,N,1
1315,8/9/2021,7,5,Main_Side,NA,Coho,47,50,1.2,N,N,1
1316,8/9/2021,8,4,Main_Side,NA,Coho,54,57,1.9,Y,N,1
1317,8/9/2021,9,6,Main_Side,NA,Coho,48,52,1.2,N,N,1
1318,8/9/2021,10,6,Main_Side,NA,Coho,42,45,0.9,N,N,1
1319,8/9/2021,11,6,Main_Side,NA,Dolly Varden,44,45,0.8,N,N,1
1320,8/9/2021,12,6,Main_Side,NA,Coho,40,43,0.7,N,N,1
1321,8/9/2021,13,6,Main_Side,NA,Coho,44,46,0.9,N,N,1
1322,8/9/2021,14,6,Main_Side,NA,Coho,49,52,1.4,Y,N,1
1323,8/9/2021,15,6,Main_Side,NA,Coho,44,46,0.9,N,N,1
1324,8/9/2021,16,6,Main_Side,NA,Coho,45,48,1,N,N,1
1325,8/9/2021,17,6,Main_Side,NA,Coho,49,42,1.5,N,N,1
1326,8/9/2021,18,6,Main_Side,NA,Coho,50,54,1.6,Y,N,1
1327,8/9/2021,19,6,Main_Side,NA,Coho,48,51,1.3,Y,N,1
1328,8/9/2021,20,8,Seep,NA,Dolly Varden,39,39,0.6,N,N,1
1329,8/9/2021,21,8,Seep,NA,Dolly Varden,42,48,0.7,N,N,1
1330,8/9/2021,22,8,Seep,NA,Dolly Varden,39,40,0.6,N,N,1
1331,8/9/2021,23,8,Seep,NA,Dolly Varden,40,42,0.7,N,N,1
1332,8/9/2021,24,8,Seep,NA,Dolly Varden,41,42,0.8,N,N,1
1333,8/9/2021,25,8,Seep,NA,Dolly Varden,39,40,0.6,N,N,1
1334,8/9/2021,26,8,Seep,NA,Coho,43,45,0.9,N,N,1
1335,8/9/2021,27,8,Seep,NA,Dolly Varden,38,39,0.4,N,N,1
1336,8/9/2021,28,8,Seep,NA,Coho,47,50,1.1,Y,N,1
1337,8/9/2021,29,8,Seep,NA,Dolly Varden,65,67,3,Y,N,1
1338,8/9/2021,30,8,Seep,NA,Dolly Varden,39,40,0.6,N,N,1
1339,8/9/2021,31,8,Seep,NA,Dolly Varden,40,41,0.6,N,N,1
1340,8/9/2021,32,8,Seep,NA,Dolly Varden,40,41,0.6,N,N,1
1341,8/9/2021,33,8,Seep,NA,Dolly Varden,41,42,0.7,N,N,1
1342,8/9/2021,34,8,Seep,NA,Dolly Varden,36,36,0.4,N,N,1
1343,8/9/2021,35,8,Seep,NA,Dolly Varden,38,39,0.5,N,N,1
1344,8/9/2021,36,8,Seep,NA,Dolly Varden,37,38,0.4,N,N,1
1345,8/9/2021,37,8,Seep,NA,Dolly Varden,38,39,0.6,N,N,1
1346,8/9/2021,38,8,Seep,NA,Dolly Varden,37,38,0.5,N,N,1
1347,8/12/2021,1,1,Main_Side,E0CCF81,Coho,92,100,10.7,Y,N,1
1348,8/12/2021,2,1,Main_Side,NA,Coho,47,49,1,N,N,1
1349,8/12/2021,3,1,Main_Side,NA,Coho,50,54,2,N,N,1
1350,8/12/2021,4,1,Main_Side,E0CCF68,Dolly Varden,100,103,11.2,Y,N,1
1351,8/12/2021,5,1,Main_Side,NA,Coho,50,52,1.5,N,N,1
1352,8/12/2021,6,1,Main_Side,E0CCF98,Coho,86,92,7.8,Y,N,1
1353,8/12/2021,7,1,Main_Side,E0CCFB3,Dolly Varden,104,108,15.1,Y,N,1
1354,8/12/2021,8,1,Main_Side,NA,Coho,53,55,1.8,Y,N,1
1355,8/12/2021,9,1,Main_Side,NA,Coho,48,51,1.4,N,N,1
1356,8/12/2021,10,1,Main_Side,E0CCF8C,Coho,76,80,6,Y,N,1
1357,8/12/2021,11,1,Main_Side,NA,Coho,57,61,2.2,Y,N,1
1358,8/12/2021,12,1,Main_Side,NA,Coho,69,74,4.3,Y,N,1
1359,8/12/2021,13,2,Main_Side,E0CCFA6,Dolly Varden,119,126,21.2,Y,N,1
1360,8/12/2021,14,2,Main_Side,NA,Coho,39,42,1,N,N,1
1361,8/12/2021,15,2,Main_Side,NA,Coho,56,60,2.3,Y,N,1
1362,8/12/2021,16,2,Main_Side,NA,Coho,43,45,0.9,N,N,1
1363,8/12/2021,17,2,Main_Side,NA,Coho,57,60,2.1,Y,N,1
1364,8/12/2021,18,2,Main_Side,NA,Coho,57,60,2.2,Y,N,1
1365,8/12/2021,19,2,Main_Side,NA,Coho,48,50,1.2,N,N,1
1366,8/12/2021,20,2,Main_Side,NA,Coho,48,50,1.2,N,N,1
1367,8/12/2021,21,2,Main_Side,NA,Coho,56,60,2.2,Y,N,1
1368,8/12/2021,22,2,Main_Side,NA,Coho,49,52,1.5,N,N,1
1369,8/12/2021,23,2,Main_Side,NA,Coho,48,51,2,Y,N,1
1370,8/12/2021,24,2,Main_Side,NA,Coho,54,57,2,Y,N,1
1371,8/12/2021,25,2,Main_Side,NA,Coho,68,72,3.8,Y,N,1
1372,8/12/2021,26,2,Main_Side,NA,Coho,46,49,1.3,N,N,1
1373,8/12/2021,27,2,Main_Side,NA,Coho,55,58,2,Y,N,1
1374,8/12/2021,28,2,Main_Side,NA,Dolly Varden,87,90,7.4,Y,N,1
1375,8/12/2021,29,3,Main_Side,E0CCF5C,Coho,99,106,13.9,Y,N,1
1376,8/12/2021,30,3,Main_Side,NA,Coho,46,48,1.1,N,N,1
1377,8/12/2021,31,3,Main_Side,NA,Coho,54,58,1.3,N,N,1
1378,8/12/2021,32,3,Main_Side,E0CCF7B,Dolly Varden,123,129,21.4,Y,N,1
1379,8/12/2021,33,3,Main_Side,NA,Coho,62,64,3.1,Y,N,1
1380,8/12/2021,34,3,Main_Side,NA,Dolly Varden,109,115,14.3,Y,N,1
1381,8/12/2021,35,3,Main_Side,NA,Dolly Varden,103,107,11.7,Y,N,1
1382,8/12/2021,36,3,Main_Side,NA,Coho,50,54,1.4,N,N,1
1383,8/12/2021,37,3,Main_Side,NA,Dolly Varden,156,161,49.8,Y,N,1
1384,8/12/2021,38,3,Main_Side,NA,Dolly Varden,134,144,27.9,Y,N,1
1385,8/12/2021,39,3,Main_Side,NA,Dolly Varden,176,181,25.8,Y,N,1
1386,8/12/2021,40,3,Main_Side,NA,Coho,59,62,2.5,N,N,1
1387,8/12/2021,41,3,Main_Side,NA,Dolly Varden,89,93,8.7,Y,N,1
1388,8/12/2021,42,4,Main_Side,NA,Coho,47,50,1.3,N,N,1
1389,8/12/2021,43,4,Main_Side,NA,Cuthroat/Steelhead,79,82,4.9,N,N,1
1390,8/12/2021,44,4,Main_Side,NA,Coho,52,55,1.8,N,N,1
1391,8/12/2021,45,5,Seep,NA,Coho,49,52,1.6,N,N,1
1392,8/12/2021,46,5,Seep,NA,Dolly Varden,38,40,0.6,N,N,1
1393,8/12/2021,47,5,Seep,NA,Coho,53,56,1.8,N,N,1
1394,8/12/2021,48,5,Seep,NA,Dolly Varden,57,59,3.3,Y,N,1
1395,8/12/2021,49,5,Seep,NA,Dolly Varden,43,44,0.7,N,N,1
1396,8/12/2021,50,5,Seep,NA,Dolly Varden,41,42,0.7,N,N,1
1397,8/12/2021,51,5,Seep,NA,Dolly Varden,62,65,2.9,Y,N,1
1398,8/14/2021,1,1,Main_Side,NA,Coho,52,56,1.6,Y,N,1
1399,8/14/2021,2,2,Main_Side,NA,Dolly Varden,47,49,0.9,N,N,1
1400,8/14/2021,3,2,Main_Side,NA,Coho,43,45,0.7,N,N,1
1401,8/14/2021,4,2,Main_Side,NA,Coho,47,51,1.1,N,N,1
1402,8/14/2021,5,2,Main_Side,NA,Coho,48,52,1.3,N,N,1
1403,8/14/2021,6,2,Main_Side,NA,Coho,51,54,1.6,N,N,1
1404,8/14/2021,7,2,Main_Side,NA,Coho,58,62,2.4,Y,N,1
1405,8/14/2021,8,3,Main_Side,NA,Coho,48,50,1.2,N,N,1
1406,8/14/2021,9,3,Main_Side,NA,Coho,48,52,1.3,N,N,1
1407,8/14/2021,10,3,Main_Side,NA,Coho,46,49,1.2,N,N,1
1408,8/14/2021,11,3,Main_Side,NA,Coho,49,53,1.4,N,N,1
1409,8/14/2021,12,3,Main_Side,NA,Coho,45,48,1,N,N,1
1410,8/14/2021,13,3,Main_Side,NA,Coho,51,54,1.4,Y,N,1
1411,8/14/2021,14,3,Main_Side,NA,Coho,48,51,1.3,N,N,1
1412,8/14/2021,15,3,Main_Side,NA,Coho,35,36,0.3,N,N,1
1413,8/14/2021,16,3,Main_Side,NA,Coho,43,45,1.1,N,N,1
1414,8/14/2021,17,3,Main_Side,NA,Coho,51,54,1.5,Y,N,1
1415,8/14/2021,18,3,Main_Side,NA,Coho,38,40,0.7,N,N,1
1416,8/14/2021,19,3,Main_Side,NA,Coho,47,50,1.2,N,N,1
1417,8/14/2021,20,3,Main_Side,NA,Coho,51,54,1.5,Y,N,1
1418,8/14/2021,21,3,Main_Side,NA,Dolly Varden,76,79,4.7,Y,N,1
1419,8/14/2021,22,3,Main_Side,NA,Coho,70,76,4.5,Y,N,1
1420,8/14/2021,23,3,Main_Side,NA,Dolly Varden,50,52,1.4,N,N,1
1421,8/14/2021,24,3,Main_Side,NA,Coho,53,57,1.9,Y,N,1
1422,8/14/2021,25,3,Main_Side,NA,Coho,49,52,1.4,N,N,1
1423,8/14/2021,26,3,Main_Side,NA,Coho,52,56,1.7,Y,N,1
1424,8/14/2021,27,3,Main_Side,NA,Coho,54,58,1.7,Y,N,1
1425,8/14/2021,28,3,Main_Side,NA,Coho,39,43,1,N,N,1
1426,8/14/2021,29,3,Main_Side,NA,Coho,52,55,1.6,N,N,1
1427,8/14/2021,30,3,Main_Side,NA,Coho,56,60,2.1,Y,N,1
1428,8/14/2021,31,3,Main_Side,NA,Coho,54,58,1.9,N,N,1
1429,8/14/2021,32,3,Main_Side,NA,Coho,53,56,1.9,N,N,1
1430,8/14/2021,33,3,Main_Side,NA,Coho,49,52,1.2,N,N,1
1431,8/14/2021,34,3,Main_Side,NA,Coho,46,50,1.1,N,N,1
1432,8/14/2021,35,3,Main_Side,NA,Coho,46,50,1.2,N,N,1
1433,8/14/2021,36,3,Main_Side,NA,Coho,49,53,1.4,N,N,1
1434,8/14/2021,37,3,Main_Side,NA,Coho,43,46,0.8,N,N,1
1435,8/14/2021,38,3,Main_Side,NA,Coho,45,49,1,N,N,1
1436,8/14/2021,39,3,Main_Side,NA,Coho,47,50,1.1,N,N,1
1437,8/14/2021,40,3,Main_Side,NA,Coho,73,77,2.2,N,N,1
1438,8/14/2021,41,4,Main_Side,NA,Coho,45,48,0.9,N,N,1
1439,8/14/2021,42,4,Main_Side,NA,Coho,51,55,1.6,N,N,1
1440,8/14/2021,43,4,Main_Side,NA,Coho,62,66,2.9,N,N,1
1441,8/14/2021,44,4,Main_Side,NA,Coho,44,47,1.1,N,N,1
1442,8/14/2021,45,4,Main_Side,NA,Coho,54,58,1.7,N,N,1
1443,8/14/2021,46,4,Main_Side,NA,Coho,50,55,1.5,N,N,1
1444,8/14/2021,47,4,Main_Side,NA,Coho,56,60,2.2,N,N,1
1445,8/14/2021,48,4,Main_Side,E0CCF2E,Coho,101,109,13.4,Y,N,1
1446,8/14/2021,49,4,Main_Side,E0CCFB2,Dolly Varden,129,136,26.9,Y,N,1
1447,8/14/2021,50,4,Main_Side,NA,Coho,54,58,1.8,N,N,1
1448,8/14/2021,51,4,Main_Side,NA,Coho,54,59,1.9,N,N,1
1449,8/14/2021,52,4,Main_Side,E0CCF94,Dolly Varden,126,132,23.9,Y,N,1
1450,8/14/2021,53,4,Main_Side,E0CCF10,Coho,99,106,13.1,Y,N,1
1451,8/14/2021,54,4,Main_Side,E0CCF72,Coho,84,91,7.8,Y,N,1
1452,8/14/2021,55,4,Main_Side,E0CCF78,Coho,98,107,12.6,Y,N,1
1453,8/14/2021,56,4,Main_Side,NA,Coho,45,50,1.6,N,N,1
1454,8/14/2021,57,5,Main_Side,NA,Dolly Varden,55,57,1.8,N,N,1
1455,8/14/2021,58,5,Main_Side,NA,Dolly Varden,46,48,1,N,N,1
1456,8/14/2021,59,5,Main_Side,NA,Coho,49,51,1.3,N,N,1
1457,8/14/2021,60,5,Main_Side,NA,Coho,49,52,1.4,N,N,1
1458,8/14/2021,61,5,Main_Side,NA,Coho,50,54,1.4,N,N,1
1459,8/14/2021,62,6,Main_Side,E0CCF63,Dolly Varden,145,153,37.7,Y,N,1
1460,8/14/2021,63,6,Main_Side,NA,Coho,54,57,1.8,N,N,1
1461,8/14/2021,64,6,Main_Side,NA,Coho,57,60,2.4,N,N,1
1462,8/14/2021,65,6,Main_Side,NA,Coho,55,59,1.9,N,N,1
1463,8/14/2021,66,6,Main_Side,NA,Coho,57,61,2.2,N,N,1
1464,8/14/2021,67,6,Main_Side,NA,Coho,59,63,2.4,N,N,1
1465,8/14/2021,68,6,Main_Side,NA,Coho,52,55,1.4,N,N,1
1466,8/14/2021,69,6,Main_Side,NA,Coho,55,59,2,N,N,1
1467,8/14/2021,70,6,Main_Side,NA,Coho,59,63,2.6,N,N,1
1468,8/14/2021,71,6,Main_Side,NA,Coho,51,54,1.5,N,N,1
1469,8/14/2021,72,6,Main_Side,NA,Coho,59,63,2.4,N,N,1
1470,8/14/2021,73,6,Main_Side,NA,Coho,57,61,2.4,N,N,1
1471,8/18/2021,1,2,Main_Side,NA,Coho,54,58,2,N,N,1
1472,8/18/2021,2,2,Main_Side,NA,Coho,43,46,1,N,N,1
1473,8/18/2021,3,2,Main_Side,NA,Coho,46,50,1.1,N,N,1
1474,8/18/2021,4,2,Main_Side,E0CCF66,Dolly Varden,103,109,12.2,Y,N,1
1475,8/18/2021,5,4,Main_Side,9300F46,Dolly Varden,130,137,27.1,Y,N,1
1476,8/18/2021,6,4,Main_Side,NA,Coho,56,60,2,N,N,1
1477,8/18/2021,7,4,Main_Side,E0CCFB5,Coho,100,110,12.3,Y,N,1
1478,8/18/2021,8,4,Main_Side,NA,Coho,50,53,1.3,N,N,1
1479,8/18/2021,9,4,Main_Side,NA,Coho,59,63,2.2,N,N,1
1480,8/18/2021,10,4,Main_Side,E0CCFAF,Dolly Varden,111,120,15.1,Y,N,1
1481,8/18/2021,11,4,Main_Side,E0CCFB0,Dolly Varden,120,124,20.9,Y,N,1
1482,8/18/2021,12,4,Main_Side,NA,Coho,40,42,1,N,N,1
1483,8/18/2021,13,4,Main_Side,NA,Coho,55,59,2.2,N,N,1
1484,8/18/2021,14,4,Main_Side,NA,Coho,47,50,1.3,N,N,1
1485,8/18/2021,15,4,Main_Side,E0CCF50,Coho,90,97,9.1,Y,N,1
1486,8/18/2021,16,4,Main_Side,NA,Coho,59,63,2.2,N,N,1
1487,8/18/2021,17,4,Main_Side,NA,Coho,52,56,1.6,N,N,1
1488,8/18/2021,18,4,Main_Side,NA,Coho,52,56,1.5,N,N,1
1489,8/18/2021,19,4,Main_Side,NA,Coho,70,75,4,N,N,1
1490,8/18/2021,20,4,Main_Side,E0CCF9F,Dolly Varden,136,143,31.1,Y,N,1
1491,8/18/2021,21,4,Main_Side,E0CCFB4,Dolly Varden,124,130,22.7,Y,N,1
1492,8/18/2021,22,4,Main_Side,E0CCF6A,Coho,96,103,11.7,Y,N,1
1493,8/18/2021,23,1,Main_Side,NA,Coho,60,65,2.4,N,N,1
1494,8/18/2021,24,1,Main_Side,NA,Coho,70,75,4.1,Y,N,1
1495,8/18/2021,25,1,Main_Side,NA,Coho,61,66,2.9,N,N,1
1496,8/18/2021,26,1,Main_Side,NA,Dolly Varden,70,73,3.4,Y,N,1
1497,8/18/2021,27,1,Main_Side,NA,Coho,50,54,1.3,N,N,1
1498,8/18/2021,28,1,Main_Side,NA,Coho,62,66,2.3,N,N,1
1499,8/18/2021,29,1,Main_Side,NA,Coho,59,63,2.3,N,N,1
1500,8/18/2021,30,1,Main_Side,NA,Cojho,75,81,5,Y,N,1
1501,8/18/2021,31,1,Main_Side,NA,Coho,50,54,1.5,N,N,1
1502,8/18/2021,32,1,Main_Side,NA,Coho,65,74,3.3,Y,N,1
1503,8/18/2021,33,1,Main_Side,NA,Coho,62,67,2.4,N,N,1
1504,8/18/2021,34,1,Main_Side,NA,Coho,55,60,2,N,N,1
1505,8/18/2021,35,1,Main_Side,NA,Coho,54,57,1.1,N,N,1
1506,8/18/2021,36,1,Main_Side,NA,Coho,51,55,1.4,N,N,1
1507,8/18/2021,37,1,Main_Side,NA,Coho,64,69,3.5,Y,N,1
1508,8/18/2021,38,1,Main_Side,NA,Coho,60,66,2.6,N,N,1
1509,8/18/2021,39,1,Main_Side,NA,Coho,60,64,2.6,N,N,1
1510,8/18/2021,40,1,Main_Side,NA,Coho,56,60,2.1,N,N,1
1511,8/18/2021,41,1,Main_Side,E0CCFB1,Coho,103,111,13.3,Y,N,1
1512,8/18/2021,42,1,Main_Side,NA,Coho,56,60,2,N,N,1
1513,8/18/2021,43,1,Main_Side,NA,Coho,66,71,3.2,N,N,1
1514,8/18/2021,44,1,Main_Side,NA,Coho,54,58,1.9,N,N,1
1515,8/18/2021,45,1,Main_Side,E0CCF6B,Coho,102,110,13.5,Y,N,1
1516,8/18/2021,46,1,Main_Side,NA,Coho,53,57,1.6,N,N,1
1517,8/18/2021,47,1,Main_Side,NA,Coho,56,61,2.1,N,N,1
1518,8/18/2021,48,1,Main_Side,NA,Coho,59,63,2.3,N,N,1
1519,8/18/2021,49,1,Main_Side,NA,Coho,62,67,2.8,Y,N,1
1520,8/18/2021,50,1,Main_Side,NA,Coho,60,64,2.5,N,N,1
1521,8/18/2021,51,1,Main_Side,NA,Coho,63,68,3,N,N,1
1522,8/18/2021,52,1,Main_Side,NA,Coho,51,55,6.3,N,N,1
1523,8/18/2021,53,1,Main_Side,E0CCFA9,Dolly Varden,87,91,7,Y,N,1
1524,8/18/2021,54,1,Main_Side,NA,Coho,62,66,2.6,N,N,1
1525,8/18/2021,55,3,Main_Side,NA,Dolly Varden,50,51,1,N,N,1
1526,8/18/2021,56,3,Main_Side,NA,Coho,52,56,1.6,N,N,1
1527,8/18/2021,57,3,Main_Side,NA,Coho,53,58,2.1,N,N,1
1528,8/18/2021,58,3,Main_Side,NA,Coho,55,59,2,N,N,1
1529,8/18/2021,59,3,Main_Side,NA,Coho,47,50,1.4,N,N,1
1530,8/18/2021,60,3,Main_Side,NA,Coho,54,58,2,N,N,1
1531,8/18/2021,61,3,Main_Side,NA,Coho,53,57,2,N,N,1
1532,8/18/2021,62,3,Main_Side,NA,Coho,60,64,2.7,N,N,1
1533,8/18/2021,63,3,Main_Side,E0CCFA2,Coho,110,118,17.5,Y,N,1
1534,8/18/2021,64,3,Main_Side,NA,Coho,59,63,2.5,N,N,1
1535,8/18/2021,65,3,Main_Side,NA,Coho,54,58,1.9,N,N,1
1536,8/18/2021,66,3,Main_Side,NA,Coho,47,50,1.2,N,N,1
1537,8/18/2021,67,3,Main_Side,NA,Coho,53,56,1.8,N,N,1
1538,8/18/2021,68,3,Main_Side,NA,Coho,48,51,1.4,N,N,1
1539,8/18/2021,69,3,Main_Side,NA,Coho,60,64,2.5,Y,N,1
1540,8/18/2021,70,3,Main_Side,NA,Coho,48,51,1.3,N,N,1
1541,8/18/2021,71,3,Main_Side,NA,Coho,55,59,2.2,N,N,1
1542,8/18/2021,72,3,Main_Side,NA,Coho,56,60,2.1,N,N,1
1543,8/18/2021,73,3,Main_Side,NA,Coho,54,58,1.7,N,N,1
1544,8/18/2021,74,3,Main_Side,NA,Coho,45,48,1.2,N,N,1
1545,8/18/2021,75,3,Main_Side,NA,Coho,56,60,2.2,N,N,1
1546,8/18/2021,76,3,Main_Side,NA,Coho,65,69,2.7,N,N,1
1547,8/18/2021,77,3,Main_Side,NA,Coho,57,61,2,N,N,1
1548,8/18/2021,78,3,Main_Side,NA,Dolly Varden,40,41,0.6,N,N,1
1549,8/18/2021,79,3,Main_Side,NA,Coho,62,67,2.8,Y,N,1
1550,8/18/2021,80,3,Main_Side,NA,Coho,46,49,1.3,N,N,1
1551,8/18/2021,81,3,Main_Side,NA,Coho,49,52,1.4,N,N,1
1552,8/18/2021,82,3,Main_Side,NA,Coho,54,58,1.8,N,N,1
1553,8/18/2021,83,3,Main_Side,NA,Coho,65,70,3.4,Y,N,1
1554,8/18/2021,84,3,Main_Side,NA,Dolly Varden,42,43,0.9,N,N,1
1555,8/18/2021,85,3,Main_Side,NA,Coho,59,62,2.3,N,N,1
1556,8/18/2021,86,3,Main_Side,NA,Coho,44,47,0.9,N,N,1
1557,8/18/2021,87,3,Main_Side,NA,Coho,52,56,1.5,N,N,1
1558,8/18/2021,88,3,Main_Side,NA,Coho,41,43,0.7,N,N,1
1559,8/18/2021,89,3,Main_Side,NA,Coho,48,51,1.2,N,N,1
1560,8/18/2021,90,3,Main_Side,NA,Coho,52,56,1.5,N,N,1
1561,8/18/2021,91,3,Main_Side,NA,Coho,55,59,1.9,N,N,1
1562,8/18/2021,92,3,Main_Side,NA,Coho,60,65,2.4,N,N,1
1563,8/18/2021,93,3,Main_Side,NA,Coho,59,63,2.1,N,N,1
1564,8/18/2021,94,3,Main_Side,NA,Coho,61,65,2.4,Y,N,1
1565,8/18/2021,95,3,Main_Side,NA,Dolly Varden,44,45,0.8,N,N,1
1566,8/18/2021,96,3,Main_Side,NA,Coho,54,58,1.9,N,N,1
1567,8/18/2021,97,3,Main_Side,NA,Coho,56,60,1.8,N,N,1
1568,8/18/2021,98,3,Main_Side,NA,Coho,54,58,1.7,N,N,1
1569,8/18/2021,99,3,Main_Side,NA,Coho,56,60,2,N,N,1
1570,8/18/2021,100,3,Main_Side,NA,Coho,59,63,2.4,N,N,1
1571,8/18/2021,101,3,Main_Side,NA,Coho,62,67,2.8,N,N,1
1572,8/18/2021,102,3,Main_Side,NA,Coho,66,71,3.7,Y,N,1
1573,8/18/2021,103,3,Main_Side,NA,Dolly Varden,35,36,0.3,N,N,1
1574,8/18/2021,104,3,Main_Side,NA,Coho,52,56,1.9,N,N,1
1575,8/18/2021,105,3,Main_Side,NA,Coho,47,50,1.1,N,N,1
1576,8/18/2021,106,3,Main_Side,NA,Coho,50,53,1.4,N,N,1
1577,8/18/2021,107,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
1578,8/18/2021,108,3,Main_Side,NA,Dolly Varden,49,51,1.3,N,N,1
1579,8/18/2021,109,3,Main_Side,NA,Coho,55,60,2,N,N,1
1580,8/18/2021,110,3,Main_Side,NA,Coho,59,64,2.5,N,N,1
1581,8/18/2021,111,3,Main_Side,NA,Coho,61,66,2.6,Y,N,1
1582,8/18/2021,112,3,Main_Side,NA,Dolly Varden,45,46,1.1,N,N,1
1583,8/18/2021,113,3,Main_Side,NA,Coho,55,59,2.1,N,N,1
1584,8/18/2021,114,3,Main_Side,NA,Coho,55,58,2.1,N,N,1
1585,8/25/2021,1,1,Main_Side,NA,Coho,68,75,3.9,Y,N,1
1586,8/25/2021,2,1,Main_Side,NA,Coho,59,64,2.5,N,N,1
1587,8/25/2021,3,1,Main_Side,NA,Coho,56,61,2,N,N,1
1588,8/25/2021,4,1,Main_Side,NA,Coho,87,94,7.5,Y,N,1
1589,8/25/2021,5,1,Main_Side,NA,Coho,53,56,1.5,N,N,1
1590,8/25/2021,6,1,Main_Side,NA,Coho,62,68,2.7,Y,N,1
1591,8/25/2021,7,1,Main_Side,NA,Coho,59,64,2.2,N,N,1
1592,8/25/2021,8,2,Main_Side,NA,Coho,68,73,3.1,Y,N,1
1593,8/25/2021,9,2,Main_Side,NA,Coho,50,53,1.8,N,N,1
1594,8/25/2021,10,2,Main_Side,NA,Coho,48,52,1.5,N,N,1
1595,8/25/2021,11,2,Main_Side,NA,Dolly Varden,98,106,10.5,Y,N,1
1596,8/25/2021,12,2,Main_Side,NA,Coho,66,71,3.3,Y,N,1
1597,8/25/2021,13,2,Main_Side,NA,Coho,87,94,8.1,Y,N,1
1598,8/25/2021,14,2,Main_Side,NA,Coho,57,62,2.2,N,N,1
1599,8/25/2021,15,2,Main_Side,NA,Coho,54,58,2.1,N,N,1
1600,8/25/2021,16,3,Main_Side,NA,Dolly Varden,37,38,0.4,N,N,1
1601,8/25/2021,17,3,Main_Side,NA,Coho,44,46,1,N,N,1
1602,8/25/2021,18,3,Main_Side,NA,Coho,44,49,1.2,N,N,1
1603,8/25/2021,19,3,Main_Side,NA,Coho,50,54,1.6,N,N,1
1604,8/25/2021,20,3,Main_Side,NA,Coho,48,52,1.3,N,N,1
1605,8/25/2021,21,3,Main_Side,NA,Coho,45,48,1.4,N,N,1
1606,8/25/2021,22,3,Main_Side,NA,Dolly Varden,39,40,0.5,N,N,1
1607,8/25/2021,23,3,Main_Side,NA,Coho,51,55,1.4,N,N,1
1608,8/25/2021,24,3,Main_Side,NA,Dolly Varden,49,50,1,N,N,1
1609,8/25/2021,25,3,Main_Side,NA,Coho,55,52,1.6,N,N,1
1610,8/25/2021,26,3,Main_Side,NA,Coho,44,46,1.3,N,N,1
1611,8/25/2021,27,3,Main_Side,NA,Coho,47,50,1.2,N,N,1
1612,8/25/2021,28,3,Main_Side,NA,Coho,42,45,0.8,N,N,1
1613,8/25/2021,29,3,Main_Side,NA,Coho,50,54,1.3,N,N,1
1614,8/25/2021,30,3,Main_Side,NA,Coho,54,58,1.6,N,N,1
1615,8/25/2021,31,3,Main_Side,NA,Coho,49,53,1.4,N,N,1
1616,8/25/2021,32,3,Main_Side,NA,Dolly Varden,39,40,0.5,N,N,1
1617,8/25/2021,33,3,Main_Side,NA,Dolly Varden,49,51,1.6,N,N,1
1618,8/25/2021,34,3,Main_Side,NA,Coho,45,42,0.8,N,N,1
1619,8/25/2021,35,3,Main_Side,NA,Coho,59,64,2.4,Y,N,1
1620,8/25/2021,36,3,Main_Side,NA,Coho,51,55,1.3,N,N,1
1621,8/25/2021,37,3,Main_Side,NA,Dolly Varden,89,93,8.1,Y,N,1
1622,8/28/2021,1,3,Main_Side,NA,Sculpin,NA,98,11.6,N,N,1
1623,8/28/2021,2,3,Main_Side,NA,Coho,52,55,1.4,N,N,1
1624,8/28/2021,3,3,Main_Side,E0CCF9C,Coho,104,111,14.1,Y,N,1
1625,8/28/2021,4,3,Main_Side,E0CCF84,Dolly Varden,98,105,10.2,Y,N,1
1626,8/28/2021,5,3,Main_Side,NA,Coho,74,79,4.7,Y,N,1
1627,8/28/2021,6,3,Main_Side,E0CCF90,Dolly Varden,117,124,19.5,Y,N,1
1628,8/28/2021,7,3,Main_Side,E0CCFBE,Coho,80,86,6.3,Y,N,1
1629,8/28/2021,8,3,Main_Side,E0CCF7E,Dolly Varden,143,150,33.8,Y,N,1
1630,8/28/2021,9,3,Main_Side,E0CCF86,Dolly Varden,134,141,30.3,Y,N,1
1631,8/28/2021,10,1,Main_Side,NA,Cutthroat,163,170,47.2,N,N,1
1632,8/28/2021,11,1,Main_Side,NA,Coho,44,47,0.9,N,N,1
1633,8/28/2021,12,1,Main_Side,NA,Coho,57,61,2.5,Y,N,1
1634,8/28/2021,13,1,Main_Side,E0CCF5D,Coho,92,99,9.4,Y,N,1
1635,8/28/2021,14,1,Main_Side,E0CCF74,Dolly Varden,144,152,36,Y,N,1
