Waterbody,Habitat,Fish.species,Sample.code,Date,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,3,3,0.512696307
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,5,3,0.748218192
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,6,1,0.285430995
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,7,4,1.279681073
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,8,3,1.05944167
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,9,1,0.385308565
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,10,1,0.416551982
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,11,1,0.446992043
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Mainstem,Coho,#13, 2021-05-14,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,4,1.134970999
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,3,1,0.241908784
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,1,0.021
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.177702162
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,3,1,0.150971825
Montana Creek,Mainstem,Coho,#15, 2021-05-14,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Mainstem,Coho,#16, 2021-05-14,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Mainstem,Coho,#16, 2021-05-14,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem,Coho,#16, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,2,0.145710336
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,4,2,0.42288628
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,8,1,0.353147223
Montana Creek,Mainstem,Coho,#18, 2021-05-14,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,9,1,0.385308565
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,5,2,0.445335656
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,6,5,1.827768909
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,7,1,0.555878148
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,8,1,0.799207786
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1,2,0.0106
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,2,3,0.090737264
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,4,1,0.21144314
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,6,1,0.285430995
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#1, 2021-05-18,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2,1,0.065825398
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,4,0.044170061
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,7,0.223355612
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,11,0.231
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,30,2.665532428
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.206589681
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,5,1,0.222667828
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,2,0.077761943
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,2,0.249476402
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Dixidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Dixidae,dixid midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,3,0.0054
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,1,0.072855168
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,3,1,0.089876375
Montana Creek,Mainstem/Side Channel,Coho,#2, 2021-05-18,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1,1,0.0019
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,1,0.0018
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,7,0.077297606
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,4,0.127631778
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,3,0.033127545
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,4,0.127631778
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,3,0.063
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,20,1.777021619
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2,1,0.020908236
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Dixidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Dixidae,dixid midges,3,2,0.063815889
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Plecoptera,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,x,stoneflies,3,1,0.193695615
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,4,1,0.420677962
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,7,1,0.534694656
Montana Creek,Mainstem/Side Channel,Coho,#5, 2021-05-18,Blephariceridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Blephariceridae,net-winged midges,1,1,0.0067
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-05-18,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,1,0.085034104
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-05-18,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6,1,0.578378468
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-05-18,Ephemeroptera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,x,mayflies,2,1,0.050556302
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-05-18,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,5,0.33871428
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,5,0.33871428
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,5,3,0.668003484
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,6,4,1.462215127
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,1,0.307440005
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,1,0.072855168
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.177702162
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1,0.208837998
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,7,1,0.700842119
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,2,0.433876947
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,2,1,0.030245755
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Ephemeroptera,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,x,mayflies,7,1,1.780008824
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,2,1,0.131416262
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,1,0.194811102
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-05-18,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,4,0.096069062
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-05-18,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-05-18,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,2,1.712487296
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-05-18,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,2,0.232823561
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-05-18,Thysanoptera,A,insect,Terrestrial,Arthropoda: Insecta,Thysanoptera,x,thrips,3,1,0.115269649
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-05-18,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,1,0.194811102
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,4,2,1.079389617
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,5,1,0.850454037
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1,0.208837998
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,27,0.298147909
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,10,0.888510809
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.413179363
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Thysanoptera,A,insect,Terrestrial,Arthropoda: Insecta,Thysanoptera,x,thrips,2,1,0.041207043
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,27,1,0.868717142
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,20,1,0.695715057
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Nemouridae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,5,2,7.893373457
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Nemouridae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,8,1,8.733642808
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,3,1,0.188327428
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,4,1,0.434996037
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1,2,0.0106
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Ceratopogoninae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,2,6,0.533106486
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,1,2.29521703
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Heptageniidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.212619783
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Plecoptera,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,x,stoneflies,4,1,0.427760885
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,3,3,0.725726352
Montana Creek,Mainstem/Side Channel,Coho,#21, 2021-05-18,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,4,2,1.114304721
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,7,0.0126
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,19,0.209807788
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,2,0.417675997
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,3,1,0.65230374
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Ceratopogoninae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,2,3,0.266553243
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Ceratopogoninae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,2,3,0.266553243
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,20,1.777021619
Montana Creek,Mainstem/Side Channel,Coho,#24, 2021-05-18,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.206589681
